,race,recidivate-within-two-years,sex:Male,sex:Female,age:18-20,age:21-22,age:23-25,age:26-45,age:>45,juvenile-felonies:=0,juvenile-felonies:>0,juvenile-misdemeanors:=0,juvenile-misdemeanors:>0,juvenile-crimes:=0,juvenile-crimes:>0,priors:=0,priors:=1,priors:2-3,priors:>3,current-charge-degree:Felony,current-charge-degree:Misdemeanor
309,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
310,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
311,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
312,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
313,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
314,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
315,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
316,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
317,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
318,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
319,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
320,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
321,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
322,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
323,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
324,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
325,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
326,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
327,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
328,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
329,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
330,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
331,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
332,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
333,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
334,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
335,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
336,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
337,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
338,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
339,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
340,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
341,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
342,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
343,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
344,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
345,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
346,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
347,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
348,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
349,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
350,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
351,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
352,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
353,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
354,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
355,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
356,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
357,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
358,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
359,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
360,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
361,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
362,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
363,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
364,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
365,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
366,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
367,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
368,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
369,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
370,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
371,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
372,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
373,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
374,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
375,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
376,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
377,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
378,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
379,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
380,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
381,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
382,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
383,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
384,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
385,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
386,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
387,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
388,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
389,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
390,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
391,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
392,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
393,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
394,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
395,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
396,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
397,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
398,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
399,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
400,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
401,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
402,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
403,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
404,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
405,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
406,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
407,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
408,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
409,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
410,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
411,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
412,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
413,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
414,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
415,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
416,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
417,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
418,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
419,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
420,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
421,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
422,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
423,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
424,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
425,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
426,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
427,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
428,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
429,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0
430,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
431,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
432,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
433,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
434,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
435,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
436,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
437,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
438,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
439,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
440,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
441,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
442,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
443,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
444,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
445,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
446,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
447,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
448,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
449,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
450,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
451,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
452,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
453,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
454,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
455,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
456,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
457,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
458,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
459,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
460,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
461,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
462,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
463,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
464,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
465,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
466,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
467,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
468,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
469,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
470,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
471,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
472,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
473,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
474,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
475,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
476,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
477,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
478,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
479,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
480,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
481,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
482,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
483,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
484,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
485,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
486,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
487,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
488,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
489,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
490,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
491,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
492,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
493,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
494,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
495,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
496,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
497,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
498,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
499,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
500,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
501,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
502,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
503,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
504,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
505,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
506,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
507,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
508,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
509,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
510,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
511,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
512,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
513,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
514,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
515,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
516,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
517,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
518,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
519,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
520,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
521,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
522,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
523,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
524,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
525,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
526,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
527,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
528,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
529,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
530,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
531,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
532,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
533,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
534,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
535,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
536,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
537,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
538,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
539,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
540,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
541,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
542,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
543,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
544,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
545,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
546,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
547,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
548,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
549,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
550,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
551,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
552,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
553,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
554,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
555,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
556,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
557,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
558,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
559,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
560,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
561,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
562,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
563,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
564,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
565,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
566,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
567,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
568,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
569,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
570,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
571,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
572,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
573,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
574,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
575,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
576,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
577,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
578,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
579,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
580,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
581,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
582,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
583,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
584,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
585,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
586,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
587,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
588,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
589,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
590,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
591,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
592,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
593,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
594,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
595,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
596,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
597,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
598,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
599,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
600,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
601,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
602,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
603,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
604,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
605,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
606,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
607,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
608,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
609,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
610,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
611,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
612,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
613,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
614,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
615,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
616,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
617,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
618,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
619,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0
620,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
621,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
